,Month,geography_code,value,variable_name
73435,2021-07,E05001176,394.0,HB_claimants
73436,2021-08,E05001176,391.0,HB_claimants
73437,2021-09,E05001176,391.0,HB_claimants
73438,2021-10,E05001176,394.0,HB_claimants
73439,2021-11,E05001176,396.0,HB_claimants
73440,2021-12,E05001176,392.0,HB_claimants
73441,2022-01,E05001176,390.0,HB_claimants
73442,2022-02,E05001176,386.0,HB_claimants
73443,2022-03,E05001176,381.0,HB_claimants
73444,2022-04,E05001176,374.0,HB_claimants
73445,2022-05,E05001176,372.0,HB_claimants
73446,2022-06,E05001176,376.0,HB_claimants
73447,2022-07,E05001176,367.0,HB_claimants
73448,2022-08,E05001176,360.0,HB_claimants
73449,2022-09,E05001176,363.0,HB_claimants
73450,2022-10,E05001176,367.0,HB_claimants
73451,2022-11,E05001176,360.0,HB_claimants
73452,2022-12,E05001176,357.0,HB_claimants
73453,2023-01,E05001176,356.0,HB_claimants
73454,2023-02,E05001176,355.0,HB_claimants
73573,2018-04,E05001177,806.0,HB_claimants
73574,2018-05,E05001177,799.0,HB_claimants
73575,2018-06,E05001177,782.0,HB_claimants
73576,2018-07,E05001177,780.0,HB_claimants
73577,2018-08,E05001177,780.0,HB_claimants
73578,2018-09,E05001177,773.0,HB_claimants
73579,2018-10,E05001177,759.0,HB_claimants
73580,2018-11,E05001177,740.0,HB_claimants
73581,2018-12,E05001177,732.0,HB_claimants
73582,2019-01,E05001177,723.0,HB_claimants
73583,2019-02,E05001177,702.0,HB_claimants
73584,2019-03,E05001177,704.0,HB_claimants
73585,2019-04,E05001177,708.0,HB_claimants
73586,2019-05,E05001177,699.0,HB_claimants
73587,2019-06,E05001177,676.0,HB_claimants
73588,2019-07,E05001177,672.0,HB_claimants
73589,2019-08,E05001177,661.0,HB_claimants
73590,2019-09,E05001177,657.0,HB_claimants
73591,2019-10,E05001177,642.0,HB_claimants
73592,2019-11,E05001177,634.0,HB_claimants
73593,2019-12,E05001177,632.0,HB_claimants
73594,2020-01,E05001177,628.0,HB_claimants
73595,2020-02,E05001177,618.0,HB_claimants
73596,2020-03,E05001177,610.0,HB_claimants
73597,2020-04,E05001177,613.0,HB_claimants
73598,2020-05,E05001177,606.0,HB_claimants
73599,2020-06,E05001177,603.0,HB_claimants
73600,2020-07,E05001177,596.0,HB_claimants
73601,2020-08,E05001177,594.0,HB_claimants
73602,2020-09,E05001177,588.0,HB_claimants
73603,2020-10,E05001177,586.0,HB_claimants
73604,2020-11,E05001177,582.0,HB_claimants
73605,2020-12,E05001177,578.0,HB_claimants
73606,2021-01,E05001177,568.0,HB_claimants
73607,2021-02,E05001177,557.0,HB_claimants
73608,2021-03,E05001177,555.0,HB_claimants
73609,2021-04,E05001177,561.0,HB_claimants
73610,2021-05,E05001177,556.0,HB_claimants
73611,2021-06,E05001177,558.0,HB_claimants
73612,2021-07,E05001177,556.0,HB_claimants
73613,2021-08,E05001177,562.0,HB_claimants
73614,2021-09,E05001177,553.0,HB_claimants
73615,2021-10,E05001177,547.0,HB_claimants
73616,2021-11,E05001177,548.0,HB_claimants
73617,2021-12,E05001177,536.0,HB_claimants
73618,2022-01,E05001177,535.0,HB_claimants
73619,2022-02,E05001177,530.0,HB_claimants
73620,2022-03,E05001177,528.0,HB_claimants
73621,2022-04,E05001177,522.0,HB_claimants
73622,2022-05,E05001177,523.0,HB_claimants
73623,2022-06,E05001177,522.0,HB_claimants
73624,2022-07,E05001177,521.0,HB_claimants
73625,2022-08,E05001177,516.0,HB_claimants
73626,2022-09,E05001177,518.0,HB_claimants
73627,2022-10,E05001177,519.0,HB_claimants
73628,2022-11,E05001177,521.0,HB_claimants
73629,2022-12,E05001177,522.0,HB_claimants
73630,2023-01,E05001177,513.0,HB_claimants
73631,2023-02,E05001177,521.0,HB_claimants
73750,2018-04,E05011508,909.0,HB_claimants
73751,2018-05,E05011508,897.0,HB_claimants
73752,2018-06,E05011508,873.0,HB_claimants
73753,2018-07,E05011508,851.0,HB_claimants
73754,2018-08,E05011508,849.0,HB_claimants
73755,2018-09,E05011508,826.0,HB_claimants
73756,2018-10,E05011508,802.0,HB_claimants
73757,2018-11,E05011508,795.0,HB_claimants
73758,2018-12,E05011508,789.0,HB_claimants
73759,2019-01,E05011508,788.0,HB_claimants
73760,2019-02,E05011508,771.0,HB_claimants
73761,2019-03,E05011508,756.0,HB_claimants
73762,2019-04,E05011508,745.0,HB_claimants
73763,2019-05,E05011508,732.0,HB_claimants
73764,2019-06,E05011508,726.0,HB_claimants
73765,2019-07,E05011508,706.0,HB_claimants
73766,2019-08,E05011508,696.0,HB_claimants
73767,2019-09,E05011508,671.0,HB_claimants
73768,2019-10,E05011508,666.0,HB_claimants
73769,2019-11,E05011508,658.0,HB_claimants
73770,2019-12,E05011508,652.0,HB_claimants
73771,2020-01,E05011508,639.0,HB_claimants
73772,2020-02,E05011508,630.0,HB_claimants
73773,2020-03,E05011508,622.0,HB_claimants
73774,2020-04,E05011508,621.0,HB_claimants
73775,2020-05,E05011508,610.0,HB_claimants
73776,2020-06,E05011508,600.0,HB_claimants
73777,2020-07,E05011508,599.0,HB_claimants
73778,2020-08,E05011508,595.0,HB_claimants
73779,2020-09,E05011508,584.0,HB_claimants
73780,2020-10,E05011508,581.0,HB_claimants
73781,2020-11,E05011508,581.0,HB_claimants
73782,2020-12,E05011508,582.0,HB_claimants
73783,2021-01,E05011508,570.0,HB_claimants
73784,2021-02,E05011508,569.0,HB_claimants
73785,2021-03,E05011508,564.0,HB_claimants
73786,2021-04,E05011508,559.0,HB_claimants
73787,2021-05,E05011508,551.0,HB_claimants
73788,2021-06,E05011508,551.0,HB_claimants
73789,2021-07,E05011508,545.0,HB_claimants
73790,2021-08,E05011508,536.0,HB_claimants
73791,2021-09,E05011508,529.0,HB_claimants
73792,2021-10,E05011508,527.0,HB_claimants
73793,2021-11,E05011508,522.0,HB_claimants
73794,2021-12,E05011508,513.0,HB_claimants
73795,2022-01,E05011508,513.0,HB_claimants
73796,2022-02,E05011508,517.0,HB_claimants
73797,2022-03,E05011508,522.0,HB_claimants
73798,2022-04,E05011508,510.0,HB_claimants
73799,2022-05,E05011508,505.0,HB_claimants
73800,2022-06,E05011508,502.0,HB_claimants
73801,2022-07,E05011508,501.0,HB_claimants
73802,2022-08,E05011508,496.0,HB_claimants
73803,2022-09,E05011508,485.0,HB_claimants
73804,2022-10,E05011508,488.0,HB_claimants
73805,2022-11,E05011508,487.0,HB_claimants
73806,2022-12,E05011508,479.0,HB_claimants
73807,2023-01,E05011508,480.0,HB_claimants
73808,2023-02,E05011508,483.0,HB_claimants
73927,2018-04,E05011509,659.0,HB_claimants
73928,2018-05,E05011509,656.0,HB_claimants
73929,2018-06,E05011509,646.0,HB_claimants
73930,2018-07,E05011509,631.0,HB_claimants
73931,2018-08,E05011509,624.0,HB_claimants
73932,2018-09,E05011509,609.0,HB_claimants
73933,2018-10,E05011509,601.0,HB_claimants
73934,2018-11,E05011509,590.0,HB_claimants
73935,2018-12,E05011509,574.0,HB_claimants
73936,2019-01,E05011509,564.0,HB_claimants
73937,2019-02,E05011509,563.0,HB_claimants
73938,2019-03,E05011509,557.0,HB_claimants
73939,2019-04,E05011509,547.0,HB_claimants
73940,2019-05,E05011509,536.0,HB_claimants
73941,2019-06,E05011509,523.0,HB_claimants
73942,2019-07,E05011509,517.0,HB_claimants
73943,2019-08,E05011509,503.0,HB_claimants
73944,2019-09,E05011509,493.0,HB_claimants
73945,2019-10,E05011509,492.0,HB_claimants
73946,2019-11,E05011509,486.0,HB_claimants
73947,2019-12,E05011509,473.0,HB_claimants
73948,2020-01,E05011509,470.0,HB_claimants
73949,2020-02,E05011509,473.0,HB_claimants
73950,2020-03,E05011509,468.0,HB_claimants
73951,2020-04,E05011509,461.0,HB_claimants
73952,2020-05,E05011509,453.0,HB_claimants
73953,2020-06,E05011509,450.0,HB_claimants
73954,2020-07,E05011509,448.0,HB_claimants
73955,2020-08,E05011509,444.0,HB_claimants
73956,2020-09,E05011509,440.0,HB_claimants
73957,2020-10,E05011509,429.0,HB_claimants
73958,2020-11,E05011509,428.0,HB_claimants
73959,2020-12,E05011509,427.0,HB_claimants
73960,2021-01,E05011509,427.0,HB_claimants
73961,2021-02,E05011509,429.0,HB_claimants
73962,2021-03,E05011509,426.0,HB_claimants
73963,2021-04,E05011509,427.0,HB_claimants
73964,2021-05,E05011509,421.0,HB_claimants
73965,2021-06,E05011509,422.0,HB_claimants
73966,2021-07,E05011509,410.0,HB_claimants
73967,2021-08,E05011509,412.0,HB_claimants
73968,2021-09,E05011509,403.0,HB_claimants
73969,2021-10,E05011509,389.0,HB_claimants
73970,2021-11,E05011509,389.0,HB_claimants
73971,2021-12,E05011509,388.0,HB_claimants
73972,2022-01,E05011509,387.0,HB_claimants
73973,2022-02,E05011509,389.0,HB_claimants
73974,2022-03,E05011509,377.0,HB_claimants
73975,2022-04,E05011509,372.0,HB_claimants
73976,2022-05,E05011509,375.0,HB_claimants
73977,2022-06,E05011509,374.0,HB_claimants
73978,2022-07,E05011509,374.0,HB_claimants
73979,2022-08,E05011509,374.0,HB_claimants
73980,2022-09,E05011509,367.0,HB_claimants
73981,2022-10,E05011509,366.0,HB_claimants
73982,2022-11,E05011509,361.0,HB_claimants
73983,2022-12,E05011509,365.0,HB_claimants
73984,2023-01,E05011509,364.0,HB_claimants
73985,2023-02,E05011509,357.0,HB_claimants
74104,2018-04,E05011510,138.0,HB_claimants
74105,2018-05,E05011510,137.0,HB_claimants
74106,2018-06,E05011510,131.0,HB_claimants
74107,2018-07,E05011510,129.0,HB_claimants
74108,2018-08,E05011510,126.0,HB_claimants
74109,2018-09,E05011510,121.0,HB_claimants
74110,2018-10,E05011510,119.0,HB_claimants
74111,2018-11,E05011510,121.0,HB_claimants
74112,2018-12,E05011510,123.0,HB_claimants
74113,2019-01,E05011510,120.0,HB_claimants
74114,2019-02,E05011510,114.0,HB_claimants
74115,2019-03,E05011510,114.0,HB_claimants
74116,2019-04,E05011510,106.0,HB_claimants
74117,2019-05,E05011510,103.0,HB_claimants
74118,2019-06,E05011510,100.0,HB_claimants
74119,2019-07,E05011510,103.0,HB_claimants
74120,2019-08,E05011510,100.0,HB_claimants
74121,2019-09,E05011510,105.0,HB_claimants
74122,2019-10,E05011510,97.0,HB_claimants
74123,2019-11,E05011510,94.0,HB_claimants
74124,2019-12,E05011510,97.0,HB_claimants
74125,2020-01,E05011510,94.0,HB_claimants
74126,2020-02,E05011510,98.0,HB_claimants
74127,2020-03,E05011510,91.0,HB_claimants
74128,2020-04,E05011510,89.0,HB_claimants
74129,2020-05,E05011510,88.0,HB_claimants
74130,2020-06,E05011510,90.0,HB_claimants
74131,2020-07,E05011510,83.0,HB_claimants
74132,2020-08,E05011510,87.0,HB_claimants
74133,2020-09,E05011510,84.0,HB_claimants
74134,2020-10,E05011510,83.0,HB_claimants
74135,2020-11,E05011510,87.0,HB_claimants
74136,2020-12,E05011510,88.0,HB_claimants
74137,2021-01,E05011510,83.0,HB_claimants
74138,2021-02,E05011510,87.0,HB_claimants
74139,2021-03,E05011510,83.0,HB_claimants
74140,2021-04,E05011510,80.0,HB_claimants
74141,2021-05,E05011510,88.0,HB_claimants
74142,2021-06,E05011510,86.0,HB_claimants
74143,2021-07,E05011510,86.0,HB_claimants
74144,2021-08,E05011510,87.0,HB_claimants
74145,2021-09,E05011510,83.0,HB_claimants
74146,2021-10,E05011510,81.0,HB_claimants
74147,2021-11,E05011510,82.0,HB_claimants
74148,2021-12,E05011510,82.0,HB_claimants
74149,2022-01,E05011510,81.0,HB_claimants
74150,2022-02,E05011510,76.0,HB_claimants
74151,2022-03,E05011510,76.0,HB_claimants
74152,2022-04,E05011510,74.0,HB_claimants
74153,2022-05,E05011510,74.0,HB_claimants
74154,2022-06,E05011510,72.0,HB_claimants
74155,2022-07,E05011510,73.0,HB_claimants
74156,2022-08,E05011510,71.0,HB_claimants
74157,2022-09,E05011510,75.0,HB_claimants
74158,2022-10,E05011510,73.0,HB_claimants
74159,2022-11,E05011510,73.0,HB_claimants
74160,2022-12,E05011510,75.0,HB_claimants
74161,2023-01,E05011510,69.0,HB_claimants
74162,2023-02,E05011510,71.0,HB_claimants
74281,2018-04,E05011511,1603.0,HB_claimants
74282,2018-05,E05011511,1569.0,HB_claimants
74283,2018-06,E05011511,1563.0,HB_claimants
74284,2018-07,E05011511,1520.0,HB_claimants
74285,2018-08,E05011511,1513.0,HB_claimants
74286,2018-09,E05011511,1483.0,HB_claimants
74287,2018-10,E05011511,1452.0,HB_claimants
74288,2018-11,E05011511,1435.0,HB_claimants
74289,2018-12,E05011511,1425.0,HB_claimants
74290,2019-01,E05011511,1413.0,HB_claimants
74291,2019-02,E05011511,1370.0,HB_claimants
74292,2019-03,E05011511,1358.0,HB_claimants
74293,2019-04,E05011511,1338.0,HB_claimants
74294,2019-05,E05011511,1332.0,HB_claimants
74295,2019-06,E05011511,1315.0,HB_claimants
74296,2019-07,E05011511,1300.0,HB_claimants
74297,2019-08,E05011511,1295.0,HB_claimants
74298,2019-09,E05011511,1271.0,HB_claimants
74299,2019-10,E05011511,1263.0,HB_claimants
74300,2019-11,E05011511,1253.0,HB_claimants
74301,2019-12,E05011511,1253.0,HB_claimants
74302,2020-01,E05011511,1242.0,HB_claimants
74303,2020-02,E05011511,1215.0,HB_claimants
74304,2020-03,E05011511,1209.0,HB_claimants
74305,2020-04,E05011511,1187.0,HB_claimants
74306,2020-05,E05011511,1165.0,HB_claimants
74307,2020-06,E05011511,1167.0,HB_claimants
74308,2020-07,E05011511,1158.0,HB_claimants
74309,2020-08,E05011511,1138.0,HB_claimants
74310,2020-09,E05011511,1136.0,HB_claimants
74311,2020-10,E05011511,1121.0,HB_claimants
74312,2020-11,E05011511,1110.0,HB_claimants
74313,2020-12,E05011511,1113.0,HB_claimants
74314,2021-01,E05011511,1105.0,HB_claimants
74315,2021-02,E05011511,1105.0,HB_claimants
74316,2021-03,E05011511,1095.0,HB_claimants
74317,2021-04,E05011511,1084.0,HB_claimants
74318,2021-05,E05011511,1077.0,HB_claimants
74319,2021-06,E05011511,1063.0,HB_claimants
74320,2021-07,E05011511,1068.0,HB_claimants
74321,2021-08,E05011511,1058.0,HB_claimants
74322,2021-09,E05011511,1050.0,HB_claimants
74323,2021-10,E05011511,1037.0,HB_claimants
74324,2021-11,E05011511,1047.0,HB_claimants
74325,2021-12,E05011511,1040.0,HB_claimants
74326,2022-01,E05011511,1043.0,HB_claimants
74327,2022-02,E05011511,1044.0,HB_claimants
74328,2022-03,E05011511,1038.0,HB_claimants
74329,2022-04,E05011511,1012.0,HB_claimants
74330,2022-05,E05011511,1021.0,HB_claimants
74331,2022-06,E05011511,988.0,HB_claimants
74332,2022-07,E05011511,996.0,HB_claimants
74333,2022-08,E05011511,1006.0,HB_claimants
74334,2022-09,E05011511,1015.0,HB_claimants
74335,2022-10,E05011511,984.0,HB_claimants
74336,2022-11,E05011511,983.0,HB_claimants
74337,2022-12,E05011511,993.0,HB_claimants
74338,2023-01,E05011511,996.0,HB_claimants
74339,2023-02,E05011511,980.0,HB_claimants
74458,2018-04,E05011512,152.0,HB_claimants
74459,2018-05,E05011512,152.0,HB_claimants
74460,2018-06,E05011512,143.0,HB_claimants
74461,2018-07,E05011512,144.0,HB_claimants
74462,2018-08,E05011512,145.0,HB_claimants
74463,2018-09,E05011512,148.0,HB_claimants
74464,2018-10,E05011512,143.0,HB_claimants
74465,2018-11,E05011512,138.0,HB_claimants
74466,2018-12,E05011512,136.0,HB_claimants
74467,2019-01,E05011512,130.0,HB_claimants
74468,2019-02,E05011512,130.0,HB_claimants
74469,2019-03,E05011512,133.0,HB_claimants
74470,2019-04,E05011512,133.0,HB_claimants
74471,2019-05,E05011512,129.0,HB_claimants
74472,2019-06,E05011512,128.0,HB_claimants
74473,2019-07,E05011512,123.0,HB_claimants
74474,2019-08,E05011512,121.0,HB_claimants
74475,2019-09,E05011512,114.0,HB_claimants
74476,2019-10,E05011512,112.0,HB_claimants
74477,2019-11,E05011512,112.0,HB_claimants
74478,2019-12,E05011512,112.0,HB_claimants
74479,2020-01,E05011512,108.0,HB_claimants
74480,2020-02,E05011512,107.0,HB_claimants
74481,2020-03,E05011512,103.0,HB_claimants
74482,2020-04,E05011512,104.0,HB_claimants
74483,2020-05,E05011512,105.0,HB_claimants
74484,2020-06,E05011512,107.0,HB_claimants
74485,2020-07,E05011512,106.0,HB_claimants
74486,2020-08,E05011512,102.0,HB_claimants
74487,2020-09,E05011512,104.0,HB_claimants
74488,2020-10,E05011512,105.0,HB_claimants
74489,2020-11,E05011512,101.0,HB_claimants
74490,2020-12,E05011512,96.0,HB_claimants
74491,2021-01,E05011512,99.0,HB_claimants
74492,2021-02,E05011512,98.0,HB_claimants
74493,2021-03,E05011512,98.0,HB_claimants
74494,2021-04,E05011512,94.0,HB_claimants
74495,2021-05,E05011512,95.0,HB_claimants
74496,2021-06,E05011512,90.0,HB_claimants
74497,2021-07,E05011512,91.0,HB_claimants
74498,2021-08,E05011512,90.0,HB_claimants
74499,2021-09,E05011512,93.0,HB_claimants
74500,2021-10,E05011512,86.0,HB_claimants
74501,2021-11,E05011512,90.0,HB_claimants
74502,2021-12,E05011512,85.0,HB_claimants
74503,2022-01,E05011512,85.0,HB_claimants
74504,2022-02,E05011512,84.0,HB_claimants
74505,2022-03,E05011512,80.0,HB_claimants
74506,2022-04,E05011512,78.0,HB_claimants
74507,2022-05,E05011512,80.0,HB_claimants
74508,2022-06,E05011512,79.0,HB_claimants
74509,2022-07,E05011512,80.0,HB_claimants
74510,2022-08,E05011512,77.0,HB_claimants
74511,2022-09,E05011512,81.0,HB_claimants
74512,2022-10,E05011512,79.0,HB_claimants
74513,2022-11,E05011512,80.0,HB_claimants
74514,2022-12,E05011512,82.0,HB_claimants
74515,2023-01,E05011512,80.0,HB_claimants
74516,2023-02,E05011512,83.0,HB_claimants
74635,2018-04,E05011513,1253.0,HB_claimants
74636,2018-05,E05011513,1229.0,HB_claimants
74637,2018-06,E05011513,1199.0,HB_claimants
74638,2018-07,E05011513,1182.0,HB_claimants
74639,2018-08,E05011513,1153.0,HB_claimants
74640,2018-09,E05011513,1119.0,HB_claimants
74641,2018-10,E05011513,1106.0,HB_claimants
74642,2018-11,E05011513,1086.0,HB_claimants
74643,2018-12,E05011513,1059.0,HB_claimants
74644,2019-01,E05011513,1056.0,HB_claimants
74645,2019-02,E05011513,1026.0,HB_claimants
74646,2019-03,E05011513,1011.0,HB_claimants
74647,2019-04,E05011513,990.0,HB_claimants
74648,2019-05,E05011513,978.0,HB_claimants
74649,2019-06,E05011513,956.0,HB_claimants
74650,2019-07,E05011513,933.0,HB_claimants
74651,2019-08,E05011513,909.0,HB_claimants
74652,2019-09,E05011513,891.0,HB_claimants
74653,2019-10,E05011513,872.0,HB_claimants
74654,2019-11,E05011513,848.0,HB_claimants
74655,2019-12,E05011513,832.0,HB_claimants
74656,2020-01,E05011513,832.0,HB_claimants
74657,2020-02,E05011513,819.0,HB_claimants
74658,2020-03,E05011513,813.0,HB_claimants
74659,2020-04,E05011513,798.0,HB_claimants
74660,2020-05,E05011513,792.0,HB_claimants
74661,2020-06,E05011513,785.0,HB_claimants
74662,2020-07,E05011513,781.0,HB_claimants
74663,2020-08,E05011513,763.0,HB_claimants
74664,2020-09,E05011513,759.0,HB_claimants
74665,2020-10,E05011513,761.0,HB_claimants
74666,2020-11,E05011513,759.0,HB_claimants
74667,2020-12,E05011513,744.0,HB_claimants
74668,2021-01,E05011513,741.0,HB_claimants
74669,2021-02,E05011513,733.0,HB_claimants
74670,2021-03,E05011513,727.0,HB_claimants
74671,2021-04,E05011513,716.0,HB_claimants
74672,2021-05,E05011513,707.0,HB_claimants
74673,2021-06,E05011513,705.0,HB_claimants
74674,2021-07,E05011513,709.0,HB_claimants
74675,2021-08,E05011513,699.0,HB_claimants
74676,2021-09,E05011513,710.0,HB_claimants
74677,2021-10,E05011513,688.0,HB_claimants
74678,2021-11,E05011513,689.0,HB_claimants
74679,2021-12,E05011513,682.0,HB_claimants
74680,2022-01,E05011513,672.0,HB_claimants
74681,2022-02,E05011513,668.0,HB_claimants
74682,2022-03,E05011513,653.0,HB_claimants
74683,2022-04,E05011513,639.0,HB_claimants
74684,2022-05,E05011513,633.0,HB_claimants
74685,2022-06,E05011513,631.0,HB_claimants
74686,2022-07,E05011513,627.0,HB_claimants
74687,2022-08,E05011513,629.0,HB_claimants
74688,2022-09,E05011513,625.0,HB_claimants
74689,2022-10,E05011513,622.0,HB_claimants
74690,2022-11,E05011513,623.0,HB_claimants
74691,2022-12,E05011513,620.0,HB_claimants
74692,2023-01,E05011513,621.0,HB_claimants
74693,2023-02,E05011513,615.0,HB_claimants
74812,2018-04,E05011514,975.0,HB_claimants
74813,2018-05,E05011514,961.0,HB_claimants
74814,2018-06,E05011514,928.0,HB_claimants
74815,2018-07,E05011514,902.0,HB_claimants
74816,2018-08,E05011514,901.0,HB_claimants
74817,2018-09,E05011514,865.0,HB_claimants
74818,2018-10,E05011514,855.0,HB_claimants
74819,2018-11,E05011514,854.0,HB_claimants
74820,2018-12,E05011514,835.0,HB_claimants
74821,2019-01,E05011514,829.0,HB_claimants
74822,2019-02,E05011514,810.0,HB_claimants
74823,2019-03,E05011514,790.0,HB_claimants
74824,2019-04,E05011514,773.0,HB_claimants
74825,2019-05,E05011514,756.0,HB_claimants
74826,2019-06,E05011514,746.0,HB_claimants
74827,2019-07,E05011514,733.0,HB_claimants
74828,2019-08,E05011514,720.0,HB_claimants
74829,2019-09,E05011514,748.0,HB_claimants
74830,2019-10,E05011514,745.0,HB_claimants
74831,2019-11,E05011514,734.0,HB_claimants
74832,2019-12,E05011514,731.0,HB_claimants
74833,2020-01,E05011514,728.0,HB_claimants
74834,2020-02,E05011514,733.0,HB_claimants
74835,2020-03,E05011514,733.0,HB_claimants
74836,2020-04,E05011514,722.0,HB_claimants
74837,2020-05,E05011514,710.0,HB_claimants
74838,2020-06,E05011514,704.0,HB_claimants
74839,2020-07,E05011514,706.0,HB_claimants
74840,2020-08,E05011514,703.0,HB_claimants
74841,2020-09,E05011514,693.0,HB_claimants
74842,2020-10,E05011514,697.0,HB_claimants
74843,2020-11,E05011514,681.0,HB_claimants
74844,2020-12,E05011514,672.0,HB_claimants
74845,2021-01,E05011514,650.0,HB_claimants
74846,2021-02,E05011514,651.0,HB_claimants
74847,2021-03,E05011514,649.0,HB_claimants
74848,2021-04,E05011514,634.0,HB_claimants
74849,2021-05,E05011514,639.0,HB_claimants
74850,2021-06,E05011514,633.0,HB_claimants
74851,2021-07,E05011514,635.0,HB_claimants
74852,2021-08,E05011514,622.0,HB_claimants
74853,2021-09,E05011514,616.0,HB_claimants
74854,2021-10,E05011514,606.0,HB_claimants
74855,2021-11,E05011514,603.0,HB_claimants
74856,2021-12,E05011514,600.0,HB_claimants
74857,2022-01,E05011514,588.0,HB_claimants
74858,2022-02,E05011514,580.0,HB_claimants
74859,2022-03,E05011514,575.0,HB_claimants
74860,2022-04,E05011514,565.0,HB_claimants
74861,2022-05,E05011514,561.0,HB_claimants
74862,2022-06,E05011514,553.0,HB_claimants
74863,2022-07,E05011514,548.0,HB_claimants
74864,2022-08,E05011514,546.0,HB_claimants
74865,2022-09,E05011514,542.0,HB_claimants
74866,2022-10,E05011514,540.0,HB_claimants
74867,2022-11,E05011514,539.0,HB_claimants
74868,2022-12,E05011514,530.0,HB_claimants
74869,2023-01,E05011514,525.0,HB_claimants
74870,2023-02,E05011514,523.0,HB_claimants
74989,2018-04,E05011515,371.0,HB_claimants
74990,2018-05,E05011515,346.0,HB_claimants
74991,2018-06,E05011515,346.0,HB_claimants
74992,2018-07,E05011515,343.0,HB_claimants
74993,2018-08,E05011515,327.0,HB_claimants
74994,2018-09,E05011515,326.0,HB_claimants
74995,2018-10,E05011515,324.0,HB_claimants
74996,2018-11,E05011515,321.0,HB_claimants
74997,2018-12,E05011515,318.0,HB_claimants
74998,2019-01,E05011515,311.0,HB_claimants
74999,2019-02,E05011515,314.0,HB_claimants
75000,2019-03,E05011515,311.0,HB_claimants
75001,2019-04,E05011515,298.0,HB_claimants
75002,2019-05,E05011515,299.0,HB_claimants
75003,2019-06,E05011515,296.0,HB_claimants
75004,2019-07,E05011515,298.0,HB_claimants
75005,2019-08,E05011515,299.0,HB_claimants
75006,2019-09,E05011515,277.0,HB_claimants
75007,2019-10,E05011515,269.0,HB_claimants
75008,2019-11,E05011515,265.0,HB_claimants
75009,2019-12,E05011515,261.0,HB_claimants
75010,2020-01,E05011515,262.0,HB_claimants
75011,2020-02,E05011515,256.0,HB_claimants
75012,2020-03,E05011515,257.0,HB_claimants
75013,2020-04,E05011515,259.0,HB_claimants
75014,2020-05,E05011515,249.0,HB_claimants
75015,2020-06,E05011515,252.0,HB_claimants
75016,2020-07,E05011515,248.0,HB_claimants
75017,2020-08,E05011515,248.0,HB_claimants
75018,2020-09,E05011515,246.0,HB_claimants
75019,2020-10,E05011515,243.0,HB_claimants
75020,2020-11,E05011515,248.0,HB_claimants
75021,2020-12,E05011515,247.0,HB_claimants
75022,2021-01,E05011515,244.0,HB_claimants
75023,2021-02,E05011515,243.0,HB_claimants
75024,2021-03,E05011515,243.0,HB_claimants
75025,2021-04,E05011515,239.0,HB_claimants
75026,2021-05,E05011515,238.0,HB_claimants
75027,2021-06,E05011515,237.0,HB_claimants
75028,2021-07,E05011515,238.0,HB_claimants
75029,2021-08,E05011515,233.0,HB_claimants
75030,2021-09,E05011515,236.0,HB_claimants
75031,2021-10,E05011515,225.0,HB_claimants
75032,2021-11,E05011515,225.0,HB_claimants
75033,2021-12,E05011515,221.0,HB_claimants
75034,2022-01,E05011515,226.0,HB_claimants
75035,2022-02,E05011515,222.0,HB_claimants
75036,2022-03,E05011515,221.0,HB_claimants
75037,2022-04,E05011515,222.0,HB_claimants
75038,2022-05,E05011515,226.0,HB_claimants
75039,2022-06,E05011515,218.0,HB_claimants
75040,2022-07,E05011515,218.0,HB_claimants
75041,2022-08,E05011515,215.0,HB_claimants
75042,2022-09,E05011515,216.0,HB_claimants
75043,2022-10,E05011515,217.0,HB_claimants
75044,2022-11,E05011515,220.0,HB_claimants
75045,2022-12,E05011515,216.0,HB_claimants
75046,2023-01,E05011515,215.0,HB_claimants
75047,2023-02,E05011515,212.0,HB_claimants
75166,2018-04,E05011516,459.0,HB_claimants
75167,2018-05,E05011516,451.0,HB_claimants
75168,2018-06,E05011516,447.0,HB_claimants
75169,2018-07,E05011516,445.0,HB_claimants
75170,2018-08,E05011516,432.0,HB_claimants
75171,2018-09,E05011516,417.0,HB_claimants
75172,2018-10,E05011516,408.0,HB_claimants
75173,2018-11,E05011516,398.0,HB_claimants
75174,2018-12,E05011516,396.0,HB_claimants
75175,2019-01,E05011516,397.0,HB_claimants
75176,2019-02,E05011516,382.0,HB_claimants
75177,2019-03,E05011516,382.0,HB_claimants
75178,2019-04,E05011516,381.0,HB_claimants
75179,2019-05,E05011516,376.0,HB_claimants
75180,2019-06,E05011516,362.0,HB_claimants
75181,2019-07,E05011516,360.0,HB_claimants
75182,2019-08,E05011516,365.0,HB_claimants
75183,2019-09,E05011516,355.0,HB_claimants
75184,2019-10,E05011516,353.0,HB_claimants
75185,2019-11,E05011516,346.0,HB_claimants
75186,2019-12,E05011516,348.0,HB_claimants
75187,2020-01,E05011516,348.0,HB_claimants
75188,2020-02,E05011516,351.0,HB_claimants
75189,2020-03,E05011516,344.0,HB_claimants
75190,2020-04,E05011516,337.0,HB_claimants
75191,2020-05,E05011516,339.0,HB_claimants
75192,2020-06,E05011516,331.0,HB_claimants
75193,2020-07,E05011516,332.0,HB_claimants
75194,2020-08,E05011516,330.0,HB_claimants
