date,geography_code,geography_name,variable_name,value
2023-08,E05012235,Saughall & Mollington,Claimant count,45
2023-08,E05012235,Saughall & Mollington,Claimants as a proportion of residents aged 16-64,1.7
2023-08,E05012236,Shakerley,Claimant count,55
2023-08,E05012236,Shakerley,Claimants as a proportion of residents aged 16-64,1.9
2023-08,E05012237,Strawberry,Claimant count,35
2023-08,E05012237,Strawberry,Claimants as a proportion of residents aged 16-64,1.1
2023-08,E05012238,Sutton Villages,Claimant count,225
2023-08,E05012238,Sutton Villages,Claimants as a proportion of residents aged 16-64,3.4
2023-08,E05012239,Tarporley,Claimant count,40
2023-08,E05012239,Tarporley,Claimants as a proportion of residents aged 16-64,1.5
2023-08,E05012240,Tarvin & Kelsall,Claimant count,70
2023-08,E05012240,Tarvin & Kelsall,Claimants as a proportion of residents aged 16-64,1.5
2023-08,E05012241,Tattenhall,Claimant count,30
2023-08,E05012241,Tattenhall,Claimants as a proportion of residents aged 16-64,1.1
2023-08,E05012242,Upton,Claimant count,85
2023-08,E05012242,Upton,Claimants as a proportion of residents aged 16-64,1.6
2023-08,E05012243,Weaver & Cuddington,Claimant count,140
2023-08,E05012243,Weaver & Cuddington,Claimants as a proportion of residents aged 16-64,1.8
2023-08,E05012244,Westminster,Claimant count,175
2023-08,E05012244,Westminster,Claimants as a proportion of residents aged 16-64,6
2023-08,E05012245,Whitby Groves,Claimant count,30
2023-08,E05012245,Whitby Groves,Claimants as a proportion of residents aged 16-64,1.1
2023-08,E05012246,Whitby Park,Claimant count,55
2023-08,E05012246,Whitby Park,Claimants as a proportion of residents aged 16-64,1.9
2023-08,E05012247,Willaston & Thornton,Claimant count,40
2023-08,E05012247,Willaston & Thornton,Claimants as a proportion of residents aged 16-64,1.5
2023-08,E05012248,Winsford Dene,Claimant count,90
2023-08,E05012248,Winsford Dene,Claimants as a proportion of residents aged 16-64,3.2
2023-08,E05012249,Winsford Gravel,Claimant count,60
2023-08,E05012249,Winsford Gravel,Claimants as a proportion of residents aged 16-64,2.5
2023-08,E05012250,Winsford Over & Verdin,Claimant count,320
2023-08,E05012250,Winsford Over & Verdin,Claimants as a proportion of residents aged 16-64,3.6
2023-08,E05012251,Winsford Swanlow,Claimant count,85
2023-08,E05012251,Winsford Swanlow,Claimants as a proportion of residents aged 16-64,2.8
2023-08,E05012252,Winsford Wharton,Claimant count,135
2023-08,E05012252,Winsford Wharton,Claimants as a proportion of residents aged 16-64,3.6
2023-08,E05012253,Wolverham,Claimant count,190
2023-08,E05012253,Wolverham,Claimants as a proportion of residents aged 16-64,5.5
2023-08,E05013169,Appleton,Claimant count,200
2023-08,E05013169,Appleton,Claimants as a proportion of residents aged 16-64,4.7
2023-08,E05013170,Bankfield,Claimant count,170
2023-08,E05013170,Bankfield,Claimants as a proportion of residents aged 16-64,4.5
2023-08,E05013171,Beechwood & Heath,Claimant count,60
2023-08,E05013171,Beechwood & Heath,Claimants as a proportion of residents aged 16-64,1.5
2023-08,E05013172,Birchfield,Claimant count,50
2023-08,E05013172,Birchfield,Claimants as a proportion of residents aged 16-64,0.9
2023-08,E05013173,Bridgewater,Claimant count,250
2023-08,E05013173,Bridgewater,Claimants as a proportion of residents aged 16-64,5.1
2023-08,E05013174,Central & West Bank,Claimant count,385
2023-08,E05013174,Central & West Bank,Claimants as a proportion of residents aged 16-64,7.6
2023-08,E05013175,"Daresbury, Moore & Sandymoor",Claimant count,55
2023-08,E05013175,"Daresbury, Moore & Sandymoor",Claimants as a proportion of residents aged 16-64,1.7
2023-08,E05013176,"Ditton, Hale Village & Halebank",Claimant count,200
2023-08,E05013176,"Ditton, Hale Village & Halebank",Claimants as a proportion of residents aged 16-64,4.4
2023-08,E05013177,Farnworth,Claimant count,65
2023-08,E05013177,Farnworth,Claimants as a proportion of residents aged 16-64,1.4
2023-08,E05013178,Grange,Claimant count,320
2023-08,E05013178,Grange,Claimants as a proportion of residents aged 16-64,6.4
2023-08,E05013179,Halton Castle,Claimant count,255
2023-08,E05013179,Halton Castle,Claimants as a proportion of residents aged 16-64,6.5
2023-08,E05013180,Halton Lea,Claimant count,305
2023-08,E05013180,Halton Lea,Claimants as a proportion of residents aged 16-64,7.4
2023-08,E05013181,Halton View,Claimant count,165
2023-08,E05013181,Halton View,Claimants as a proportion of residents aged 16-64,4
2023-08,E05013182,Highfield,Claimant count,110
2023-08,E05013182,Highfield,Claimants as a proportion of residents aged 16-64,2.7
2023-08,E05013183,Hough Green,Claimant count,235
2023-08,E05013183,Hough Green,Claimants as a proportion of residents aged 16-64,5.6
2023-08,E05013184,Mersey & Weston,Claimant count,230
2023-08,E05013184,Mersey & Weston,Claimants as a proportion of residents aged 16-64,4.5
2023-08,E05013185,Norton North,Claimant count,200
2023-08,E05013185,Norton North,Claimants as a proportion of residents aged 16-64,4
2023-08,E05013186,Norton South & Preston Brook,Claimant count,220
2023-08,E05013186,Norton South & Preston Brook,Claimants as a proportion of residents aged 16-64,5.4
2023-08,E05011024,Appleton,Claimant count,45
2023-08,E05011024,Appleton,Claimants as a proportion of residents aged 16-64,0.8
2023-08,E05011025,Bewsey and Whitecross,Claimant count,525
2023-08,E05011025,Bewsey and Whitecross,Claimants as a proportion of residents aged 16-64,6.3
2023-08,E05011026,Birchwood,Claimant count,195
2023-08,E05011026,Birchwood,Claimants as a proportion of residents aged 16-64,3
2023-08,E05011027,Burtonwood and Winwick,Claimant count,75
2023-08,E05011027,Burtonwood and Winwick,Claimants as a proportion of residents aged 16-64,2
2023-08,E05011028,Chapelford and Old Hall,Claimant count,125
2023-08,E05011028,Chapelford and Old Hall,Claimants as a proportion of residents aged 16-64,1.6
2023-08,E05011029,"Culcheth, Glazebury and Croft",Claimant count,100
2023-08,E05011029,"Culcheth, Glazebury and Croft",Claimants as a proportion of residents aged 16-64,1.4
2023-08,E05011030,Fairfield and Howley,Claimant count,335
2023-08,E05011030,Fairfield and Howley,Claimants as a proportion of residents aged 16-64,4.4
2023-08,E05011031,Grappenhall,Claimant count,30
2023-08,E05011031,Grappenhall,Claimants as a proportion of residents aged 16-64,0.7
2023-08,E05011032,Great Sankey North and Whittle Hall,Claimant count,50
2023-08,E05011032,Great Sankey North and Whittle Hall,Claimants as a proportion of residents aged 16-64,0.8
2023-08,E05011033,Great Sankey South,Claimant count,150
2023-08,E05011033,Great Sankey South,Claimants as a proportion of residents aged 16-64,2.1
2023-08,E05011034,Latchford East,Claimant count,220
2023-08,E05011034,Latchford East,Claimants as a proportion of residents aged 16-64,3.8
2023-08,E05011035,Latchford West,Claimant count,140
2023-08,E05011035,Latchford West,Claimants as a proportion of residents aged 16-64,2.8
2023-08,E05011036,Lymm North and Thelwall,Claimant count,70
2023-08,E05011036,Lymm North and Thelwall,Claimants as a proportion of residents aged 16-64,1.1
2023-08,E05011037,Lymm South,Claimant count,45
2023-08,E05011037,Lymm South,Claimants as a proportion of residents aged 16-64,1.2
2023-08,E05011038,Orford,Claimant count,330
2023-08,E05011038,Orford,Claimants as a proportion of residents aged 16-64,4.4
2023-08,E05011039,Penketh and Cuerdley,Claimant count,75
2023-08,E05011039,Penketh and Cuerdley,Claimants as a proportion of residents aged 16-64,1.4
2023-08,E05011040,Poplars and Hulme,Claimant count,335
2023-08,E05011040,Poplars and Hulme,Claimants as a proportion of residents aged 16-64,4.2
2023-08,E05011041,Poulton North,Claimant count,115
2023-08,E05011041,Poulton North,Claimants as a proportion of residents aged 16-64,2
2023-08,E05011042,Poulton South,Claimant count,75
2023-08,E05011042,Poulton South,Claimants as a proportion of residents aged 16-64,1.9
2023-08,E05011043,Rixton and Woolston,Claimant count,95
2023-08,E05011043,Rixton and Woolston,Claimants as a proportion of residents aged 16-64,1.8
2023-08,E05011044,Stockton Heath,Claimant count,45
2023-08,E05011044,Stockton Heath,Claimants as a proportion of residents aged 16-64,1.1
2023-08,E05011045,Westbrook,Claimant count,45
2023-08,E05011045,Westbrook,Claimants as a proportion of residents aged 16-64,1
2023-08,E05011720,All Saints,Claimant count,65
2023-08,E05011720,All Saints,Claimants as a proportion of residents aged 16-64,2
2023-08,E05011721,Allhallow & Waverton,Claimant count,15
2023-08,E05011721,Allhallow & Waverton,Claimants as a proportion of residents aged 16-64,1.4
2023-08,E05011722,Aspatria,Claimant count,55
2023-08,E05011722,Aspatria,Claimants as a proportion of residents aged 16-64,2.3
2023-08,E05011723,Boltons,Claimant count,15
2023-08,E05011723,Boltons,Claimants as a proportion of residents aged 16-64,1.5
2023-08,E05011724,Broughton St Bridgets,Claimant count,20
2023-08,E05011724,Broughton St Bridgets,Claimants as a proportion of residents aged 16-64,0.9
2023-08,E05011725,Christchurch,Claimant count,55
2023-08,E05011725,Christchurch,Claimants as a proportion of residents aged 16-64,2.1
2023-08,E05011726,Crummock & Derwent Valley,Claimant count,5
2023-08,E05011726,Crummock & Derwent Valley,Claimants as a proportion of residents aged 16-64,0.6
2023-08,E05011727,Dalton,Claimant count,5
2023-08,E05011727,Dalton,Claimants as a proportion of residents aged 16-64,0.7
2023-08,E05011728,Ellen & Gilcrux,Claimant count,25
2023-08,E05011728,Ellen & Gilcrux,Claimants as a proportion of residents aged 16-64,1
2023-08,E05011729,Flimby,Claimant count,35
2023-08,E05011729,Flimby,Claimants as a proportion of residents aged 16-64,3.2
2023-08,E05011730,Harrington & Salterbeck,Claimant count,90
2023-08,E05011730,Harrington & Salterbeck,Claimants as a proportion of residents aged 16-64,2.5
2023-08,E05011731,Keswick,Claimant count,55
2023-08,E05011731,Keswick,Claimants as a proportion of residents aged 16-64,1.5
2023-08,E05011732,Marsh & Wampool,Claimant count,30
2023-08,E05011732,Marsh & Wampool,Claimants as a proportion of residents aged 16-64,1.4
2023-08,E05011733,Maryport North,Claimant count,115
2023-08,E05011733,Maryport North,Claimants as a proportion of residents aged 16-64,3.3
2023-08,E05011734,Maryport South,Claimant count,95
2023-08,E05011734,Maryport South,Claimants as a proportion of residents aged 16-64,3.6
2023-08,E05011735,Moorclose & Moss Bay,Claimant count,230
2023-08,E05011735,Moorclose & Moss Bay,Claimants as a proportion of residents aged 16-64,5.4
2023-08,E05011736,St John's,Claimant count,65
2023-08,E05011736,St John's,Claimants as a proportion of residents aged 16-64,1.9
2023-08,E05011737,St Michael's,Claimant count,120
2023-08,E05011737,St Michael's,Claimants as a proportion of residents aged 16-64,5.1
2023-08,E05011738,Seaton & Northside,Claimant count,90
2023-08,E05011738,Seaton & Northside,Claimants as a proportion of residents aged 16-64,2.4
2023-08,E05011739,Silloth & Solway Coast,Claimant count,80
2023-08,E05011739,Silloth & Solway Coast,Claimants as a proportion of residents aged 16-64,2.4
2023-08,E05011740,Stainburn & Clifton,Claimant count,30
2023-08,E05011740,Stainburn & Clifton,Claimants as a proportion of residents aged 16-64,1.4
2023-08,E05011741,Warnell,Claimant count,10
2023-08,E05011741,Warnell,Claimants as a proportion of residents aged 16-64,0.8
2023-08,E05011742,Wigton & Woodside,Claimant count,100
2023-08,E05011742,Wigton & Woodside,Claimants as a proportion of residents aged 16-64,2.7
2023-08,E05003145,Barrow Island,Claimant count,115
2023-08,E05003145,Barrow Island,Claimants as a proportion of residents aged 16-64,7.4
2023-08,E05003146,Central,Claimant count,190
2023-08,E05003146,Central,Claimants as a proportion of residents aged 16-64,7
2023-08,E05003147,Dalton North,Claimant count,60
2023-08,E05003147,Dalton North,Claimants as a proportion of residents aged 16-64,1.6
2023-08,E05003148,Dalton South,Claimant count,75
2023-08,E05003148,Dalton South,Claimants as a proportion of residents aged 16-64,2.2
2023-08,E05003149,Hawcoat,Claimant count,15
2023-08,E05003149,Hawcoat,Claimants as a proportion of residents aged 16-64,0.7
2023-08,E05003150,Hindpool,Claimant count,235
2023-08,E05003150,Hindpool,Claimants as a proportion of residents aged 16-64,6.5
2023-08,E05003151,Newbarns,Claimant count,55
2023-08,E05003151,Newbarns,Claimants as a proportion of residents aged 16-64,1.7
2023-08,E05003152,Ormsgill,Claimant count,160
2023-08,E05003152,Ormsgill,Claimants as a proportion of residents aged 16-64,4.5
2023-08,E05003153,Parkside,Claimant count,80
2023-08,E05003153,Parkside,Claimants as a proportion of residents aged 16-64,2.3
2023-08,E05003154,Risedale,Claimant count,130
2023-08,E05003154,Risedale,Claimants as a proportion of residents aged 16-64,3.5
2023-08,E05003155,Roosecote,Claimant count,25
2023-08,E05003155,Roosecote,Claimants as a proportion of residents aged 16-64,0.9
2023-08,E05003156,Walney North,Claimant count,65
2023-08,E05003156,Walney North,Claimants as a proportion of residents aged 16-64,2
2023-08,E05003157,Walney South,Claimant count,60
2023-08,E05003157,Walney South,Claimants as a proportion of residents aged 16-64,2
2023-08,E05012940,Belah & Kingmoor,Claimant count,65
2023-08,E05012940,Belah & Kingmoor,Claimants as a proportion of residents aged 16-64,1.7
2023-08,E05012941,Botcherby & Harraby North,Claimant count,175
2023-08,E05012941,Botcherby & Harraby North,Claimants as a proportion of residents aged 16-64,3.3
2023-08,E05012942,Brampton & Fellside,Claimant count,85
2023-08,E05012942,Brampton & Fellside,Claimants as a proportion of residents aged 16-64,1.9
2023-08,E05012943,Cathedral & Castle,Claimant count,345
2023-08,E05012943,Cathedral & Castle,Claimants as a proportion of residents aged 16-64,5.2
2023-08,E05012944,Currock & Upperby,Claimant count,200
2023-08,E05012944,Currock & Upperby,Claimants as a proportion of residents aged 16-64,3.6
2023-08,E05012945,Dalston & Burgh,Claimant count,50
2023-08,E05012945,Dalston & Burgh,Claimants as a proportion of residents aged 16-64,1.2
2023-08,E05012946,Denton Holme & Morton South,Claimant count,175
2023-08,E05012946,Denton Holme & Morton South,Claimants as a proportion of residents aged 16-64,2.9
2023-08,E05012947,Harraby South & Parklands,Claimant count,165
2023-08,E05012947,Harraby South & Parklands,Claimants as a proportion of residents aged 16-64,3.1
2023-08,E05012948,Longtown & the Border,Claimant count,80
2023-08,E05012948,Longtown & the Border,Claimants as a proportion of residents aged 16-64,1.9
2023-08,E05012949,Newtown & Morton North,Claimant count,180
2023-08,E05012949,Newtown & Morton North,Claimants as a proportion of residents aged 16-64,3.1
2023-08,E05012950,Sandsfield & Morton West,Claimant count,75
2023-08,E05012950,Sandsfield & Morton West,Claimants as a proportion of residents aged 16-64,1.6
2023-08,E05012951,Stanwix & Houghton,Claimant count,55
2023-08,E05012951,Stanwix & Houghton,Claimants as a proportion of residents aged 16-64,1.2
2023-08,E05012952,Wetheral & Corby,Claimant count,45
2023-08,E05012952,Wetheral & Corby,Claimants as a proportion of residents aged 16-64,1
2023-08,E05012548,Arlecdon & Ennerdale,Claimant count,65
2023-08,E05012548,Arlecdon & Ennerdale,Claimants as a proportion of residents aged 16-64,2.3
2023-08,E05012549,Beckermet,Claimant count,20
2023-08,E05012549,Beckermet,Claimants as a proportion of residents aged 16-64,1.4
2023-08,E05012550,Black Combe & Scafell,Claimant count,35
2023-08,E05012550,Black Combe & Scafell,Claimants as a proportion of residents aged 16-64,1.4
2023-08,E05012551,Cleator Moor,Claimant count,125
2023-08,E05012551,Cleator Moor,Claimants as a proportion of residents aged 16-64,2.9
2023-08,E05012552,Corkickle,Claimant count,20
2023-08,E05012552,Corkickle,Claimants as a proportion of residents aged 16-64,1.4
2023-08,E05012553,"Distington, Lowca & Parton",Claimant count,70
2023-08,E05012553,"Distington, Lowca & Parton",Claimants as a proportion of residents aged 16-64,3
2023-08,E05012554,Egremont,Claimant count,105
2023-08,E05012554,Egremont,Claimants as a proportion of residents aged 16-64,3.1
2023-08,E05012555,Gosforth & Seascale,Claimant count,20
2023-08,E05012555,Gosforth & Seascale,Claimants as a proportion of residents aged 16-64,0.9
2023-08,E05012556,Hillcrest,Claimant count,25
2023-08,E05012556,Hillcrest,Claimants as a proportion of residents aged 16-64,0.8
2023-08,E05012557,Kells,Claimant count,35
2023-08,E05012557,Kells,Claimants as a proportion of residents aged 16-64,2.5
2023-08,E05012558,Millom,Claimant count,115
2023-08,E05012558,Millom,Claimants as a proportion of residents aged 16-64,3.4
2023-08,E05012559,Moor Row & Bigrigg,Claimant count,20
2023-08,E05012559,Moor Row & Bigrigg,Claimants as a proportion of residents aged 16-64,1.4
2023-08,E05012560,Moresby,Claimant count,10
2023-08,E05012560,Moresby,Claimants as a proportion of residents aged 16-64,0.7
2023-08,E05012561,St Bees,Claimant count,10
2023-08,E05012561,St Bees,Claimants as a proportion of residents aged 16-64,1.1
2023-08,E05012562,Sneckyeat,Claimant count,35
2023-08,E05012562,Sneckyeat,Claimants as a proportion of residents aged 16-64,2.4
2023-08,E05012563,Whitehaven Central,Claimant count,135
2023-08,E05012563,Whitehaven Central,Claimants as a proportion of residents aged 16-64,4
2023-08,E05012564,Whitehaven South,Claimant count,160
2023-08,E05012564,Whitehaven South,Claimants as a proportion of residents aged 16-64,3.7
2023-08,E05003205,Alston Moor,Claimant count,35
2023-08,E05003205,Alston Moor,Claimants as a proportion of residents aged 16-64,3
2023-08,E05003206,Appleby (Appleby),Claimant count,10
2023-08,E05003206,Appleby (Appleby),Claimants as a proportion of residents aged 16-64,1.8
2023-08,E05003207,Appleby (Bongate),Claimant count,25
2023-08,E05003207,Appleby (Bongate),Claimants as a proportion of residents aged 16-64,2.1
2023-08,E05003208,Askham,Claimant count,15
2023-08,E05003208,Askham,Claimants as a proportion of residents aged 16-64,1.8
2023-08,E05003209,Brough,Claimant count,5
2023-08,E05003209,Brough,Claimants as a proportion of residents aged 16-64,0.8
2023-08,E05003210,Crosby Ravensworth,Claimant count,10
2023-08,E05003210,Crosby Ravensworth,Claimants as a proportion of residents aged 16-64,1.3
2023-08,E05003211,Dacre,Claimant count,5
2023-08,E05003211,Dacre,Claimants as a proportion of residents aged 16-64,0.9
2023-08,E05003212,Eamont,Claimant count,5
2023-08,E05003212,Eamont,Claimants as a proportion of residents aged 16-64,0.6
2023-08,E05003213,Greystoke,Claimant count,10
2023-08,E05003213,Greystoke,Claimants as a proportion of residents aged 16-64,1.1
2023-08,E05003214,Hartside,Claimant count,5
2023-08,E05003214,Hartside,Claimants as a proportion of residents aged 16-64,0.9
2023-08,E05003215,Hesket,Claimant count,15
2023-08,E05003215,Hesket,Claimants as a proportion of residents aged 16-64,0.7
2023-08,E05003216,Kirkby Stephen,Claimant count,35
2023-08,E05003216,Kirkby Stephen,Claimants as a proportion of residents aged 16-64,2.6
2023-08,E05003217,Kirkby Thore,Claimant count,15
2023-08,E05003217,Kirkby Thore,Claimants as a proportion of residents aged 16-64,1.5
2023-08,E05003218,Kirkoswald,Claimant count,10
2023-08,E05003218,Kirkoswald,Claimants as a proportion of residents aged 16-64,1.1
2023-08,E05003219,Langwathby,Claimant count,10
2023-08,E05003219,Langwathby,Claimants as a proportion of residents aged 16-64,1.2
2023-08,E05003220,Lazonby,Claimant count,10
2023-08,E05003220,Lazonby,Claimants as a proportion of residents aged 16-64,1.1
2023-08,E05003221,Long Marton,Claimant count,15
2023-08,E05003221,Long Marton,Claimants as a proportion of residents aged 16-64,1.9
2023-08,E05003222,Morland,Claimant count,10
2023-08,E05003222,Morland,Claimants as a proportion of residents aged 16-64,1.2
2023-08,E05003223,Orton with Tebay,Claimant count,5
2023-08,E05003223,Orton with Tebay,Claimants as a proportion of residents aged 16-64,0.6
2023-08,E05003224,Penrith Carleton,Claimant count,15
2023-08,E05003224,Penrith Carleton,Claimants as a proportion of residents aged 16-64,1.3
2023-08,E05003225,Penrith East,Claimant count,45
2023-08,E05003225,Penrith East,Claimants as a proportion of residents aged 16-64,2.6
2023-08,E05003226,Penrith North,Claimant count,40
2023-08,E05003226,Penrith North,Claimants as a proportion of residents aged 16-64,1.6
2023-08,E05003227,Penrith Pategill,Claimant count,15
2023-08,E05003227,Penrith Pategill,Claimants as a proportion of residents aged 16-64,1.7
2023-08,E05003228,Penrith South,Claimant count,55
2023-08,E05003228,Penrith South,Claimants as a proportion of residents aged 16-64,3.4
2023-08,E05003229,Penrith West,Claimant count,60
2023-08,E05003229,Penrith West,Claimants as a proportion of residents aged 16-64,2.8
2023-08,E05003230,Ravenstonedale,Claimant count,5
2023-08,E05003230,Ravenstonedale,Claimants as a proportion of residents aged 16-64,0.5
2023-08,E05003231,Shap,Claimant count,10
2023-08,E05003231,Shap,Claimants as a proportion of residents aged 16-64,1.2
2023-08,E05003232,Skelton,Claimant count,5
2023-08,E05003232,Skelton,Claimants as a proportion of residents aged 16-64,0.7
2023-08,E05003233,Ullswater,Claimant count,5
2023-08,E05003233,Ullswater,Claimants as a proportion of residents aged 16-64,0.5
2023-08,E05003234,Warcop,Claimant count,10
2023-08,E05003234,Warcop,Claimants as a proportion of residents aged 16-64,1.2
2023-08,E05011490,Ambleside & Grasmere,Claimant count,30
2023-08,E05011490,Ambleside & Grasmere,Claimants as a proportion of residents aged 16-64,1.1
2023-08,E05011491,Arnside & Milnthorpe,Claimant count,30
2023-08,E05011491,Arnside & Milnthorpe,Claimants as a proportion of residents aged 16-64,1
2023-08,E05011492,Bowness & Levens,Claimant count,40
2023-08,E05011492,Bowness & Levens,Claimants as a proportion of residents aged 16-64,1.2
2023-08,E05011493,Broughton & Coniston,Claimant count,50
2023-08,E05011493,Broughton & Coniston,Claimants as a proportion of residents aged 16-64,1.4
2023-08,E05011494,Burton & Crooklands,Claimant count,20
2023-08,E05011494,Burton & Crooklands,Claimants as a proportion of residents aged 16-64,0.6
2023-08,E05011495,Cartmel,Claimant count,25
2023-08,E05011495,Cartmel,Claimants as a proportion of residents aged 16-64,1
2023-08,E05011496,Furness Peninsula,Claimant count,25
2023-08,E05011496,Furness Peninsula,Claimants as a proportion of residents aged 16-64,0.8
2023-08,E05011497,Grange,Claimant count,25
2023-08,E05011497,Grange,Claimants as a proportion of residents aged 16-64,1
2023-08,E05011498,Kendal East,Claimant count,70
2023-08,E05011498,Kendal East,Claimants as a proportion of residents aged 16-64,1.9
2023-08,E05011499,Kendal North,Claimant count,45
2023-08,E05011499,Kendal North,Claimants as a proportion of residents aged 16-64,1.6
2023-08,E05011500,Kendal Rural,Claimant count,30
2023-08,E05011500,Kendal Rural,Claimants as a proportion of residents aged 16-64,0.8
2023-08,E05011501,Kendal South & Natland,Claimant count,25
2023-08,E05011501,Kendal South & Natland,Claimants as a proportion of residents aged 16-64,0.8
2023-08,E05011502,Kendal Town,Claimant count,90
2023-08,E05011502,Kendal Town,Claimants as a proportion of residents aged 16-64,2
2023-08,E05011503,Kendal West,Claimant count,70
2023-08,E05011503,Kendal West,Claimants as a proportion of residents aged 16-64,1.8
2023-08,E05011504,Sedbergh & Kirkby Lonsdale,Claimant count,35
2023-08,E05011504,Sedbergh & Kirkby Lonsdale,Claimants as a proportion of residents aged 16-64,1
2023-08,E05011505,Ulverston East,Claimant count,85
2023-08,E05011505,Ulverston East,Claimants as a proportion of residents aged 16-64,2.3
2023-08,E05011506,Ulverston West,Claimant count,35
2023-08,E05011506,Ulverston West,Claimants as a proportion of residents aged 16-64,1.1
2023-08,E05011507,Windermere,Claimant count,55
2023-08,E05011507,Windermere,Claimants as a proportion of residents aged 16-64,1.5
2023-08,E05000650,Astley Bridge,Claimant count,275
2023-08,E05000650,Astley Bridge,Claimants as a proportion of residents aged 16-64,3.1
2023-08,E05000651,Bradshaw,Claimant count,185
2023-08,E05000651,Bradshaw,Claimants as a proportion of residents aged 16-64,3
2023-08,E05000652,Breightmet,Claimant count,575
2023-08,E05000652,Breightmet,Claimants as a proportion of residents aged 16-64,6.8
2023-08,E05000653,Bromley Cross,Claimant count,130
2023-08,E05000653,Bromley Cross,Claimants as a proportion of residents aged 16-64,1.6
2023-08,E05000654,Crompton,Claimant count,845
2023-08,E05000654,Crompton,Claimants as a proportion of residents aged 16-64,7.8
2023-08,E05000655,Farnworth,Claimant count,825
2023-08,E05000655,Farnworth,Claimants as a proportion of residents aged 16-64,7.9
2023-08,E05000656,Great Lever,Claimant count,935
2023-08,E05000656,Great Lever,Claimants as a proportion of residents aged 16-64,9
2023-08,E05000657,Halliwell,Claimant count,1190
2023-08,E05000657,Halliwell,Claimants as a proportion of residents aged 16-64,12.3
2023-08,E05000658,Harper Green,Claimant count,600
2023-08,E05000658,Harper Green,Claimants as a proportion of residents aged 16-64,6.6
2023-08,E05000659,Heaton and Lostock,Claimant count,170
2023-08,E05000659,Heaton and Lostock,Claimants as a proportion of residents aged 16-64,2.1
2023-08,E05000660,Horwich and Blackrod,Claimant count,245
2023-08,E05000660,Horwich and Blackrod,Claimants as a proportion of residents aged 16-64,3
2023-08,E05000661,Horwich North East,Claimant count,270
2023-08,E05000661,Horwich North East,Claimants as a proportion of residents aged 16-64,3.7
2023-08,E05000662,Hulton,Claimant count,475
2023-08,E05000662,Hulton,Claimants as a proportion of residents aged 16-64,5.5
2023-08,E05000663,Kearsley,Claimant count,400
2023-08,E05000663,Kearsley,Claimants as a proportion of residents aged 16-64,4.4
2023-08,E05000664,Little Lever and Darcy Lever,Claimant count,265
2023-08,E05000664,Little Lever and Darcy Lever,Claimants as a proportion of residents aged 16-64,3.6
2023-08,E05000665,Rumworth,Claimant count,970
2023-08,E05000665,Rumworth,Claimants as a proportion of residents aged 16-64,8.9
2023-08,E05000666,Smithills,Claimant count,450
2023-08,E05000666,Smithills,Claimants as a proportion of residents aged 16-64,5.1
2023-08,E05000667,Tonge with the Haulgh,Claimant count,685
2023-08,E05000667,Tonge with the Haulgh,Claimants as a proportion of residents aged 16-64,7.7
2023-08,E05000668,Westhoughton North and Chew Moor,Claimant count,215
2023-08,E05000668,Westhoughton North and Chew Moor,Claimants as a proportion of residents aged 16-64,2.5
2023-08,E05000669,Westhoughton South,Claimant count,290
2023-08,E05000669,Westhoughton South,Claimants as a proportion of residents aged 16-64,3.5
2023-08,E05000670,Besses,Claimant count,310
2023-08,E05000670,Besses,Claimants as a proportion of residents aged 16-64,4.4
2023-08,E05000671,Church,Claimant count,170
2023-08,E05000671,Church,Claimants as a proportion of residents aged 16-64,3
2023-08,E05000672,East,Claimant count,635
2023-08,E05000672,East,Claimants as a proportion of residents aged 16-64,8.2
2023-08,E05000673,Elton,Claimant count,280
2023-08,E05000673,Elton,Claimants as a proportion of residents aged 16-64,3.9
2023-08,E05000674,Holyrood,Claimant count,240
2023-08,E05000674,Holyrood,Claimants as a proportion of residents aged 16-64,3.4
2023-08,E05000675,Moorside,Claimant count,610
2023-08,E05000675,Moorside,Claimants as a proportion of residents aged 16-64,7.6
2023-08,E05000676,North Manor,Claimant count,95
2023-08,E05000676,North Manor,Claimants as a proportion of residents aged 16-64,1.9
2023-08,E05000677,Pilkington Park,Claimant count,140
2023-08,E05000677,Pilkington Park,Claimants as a proportion of residents aged 16-64,2.4
2023-08,E05000678,Radcliffe East,Claimant count,365
2023-08,E05000678,Radcliffe East,Claimants as a proportion of residents aged 16-64,4.5
2023-08,E05000679,Radcliffe North,Claimant count,235
2023-08,E05000679,Radcliffe North,Claimants as a proportion of residents aged 16-64,3.5
2023-08,E05000680,Radcliffe West,Claimant count,455
2023-08,E05000680,Radcliffe West,Claimants as a proportion of residents aged 16-64,6
2023-08,E05000681,Ramsbottom,Claimant count,170
2023-08,E05000681,Ramsbottom,Claimants as a proportion of residents aged 16-64,2.3
2023-08,E05000682,Redvales,Claimant count,445
2023-08,E05000682,Redvales,Claimants as a proportion of residents aged 16-64,5.7
2023-08,E05000683,St Mary's,Claimant count,280
2023-08,E05000683,St Mary's,Claimants as a proportion of residents aged 16-64,4.2
2023-08,E05000684,Sedgley,Claimant count,300
2023-08,E05000684,Sedgley,Claimants as a proportion of residents aged 16-64,3.8
2023-08,E05000685,Tottington,Claimant count,110
2023-08,E05000685,Tottington,Claimants as a proportion of residents aged 16-64,1.9
2023-08,E05000686,Unsworth,Claimant count,180
2023-08,E05000686,Unsworth,Claimants as a proportion of residents aged 16-64,3.2
2023-08,E05011350,Ancoats & Beswick,Claimant count,460
